ENSEMBL,Si_Nippo_vs_Naive,Col_DSS_vs_Naive,Col_Th17_vs_Naive,DRG_Nippo_vs_Naive,DRG_DSS_vs_Naive,DRG_Th17_vs_Naive,SMG_Nippo_vs_Naive,SMG_DSS_vs_Naive,SMG_Th17_vs_Naive,VG_Nippo_vs_Naive,VG_DSS_vs_Naive,VG_Th17_vs_Naive,Si_Nippo_vs_Naive_padj,Col_DSS_vs_Naive_padj,Col_Th17_vs_Naive_padj,DRG_Nippo_vs_Naive_padj,DRG_DSS_vs_Naive_padj,DRG_Th17_vs_Naive_padj,SMG_Nippo_vs_Naive_padj,SMG_DSS_vs_Naive_padj,SMG_Th17_vs_Naive_padj,VG_Nippo_vs_Naive_padj,VG_DSS_vs_Naive_padj,VG_Th17_vs_Naive_padj,mean_count_Si,mean_count_Col,mean_count_DRG,mean_count_SMG,mean_count_VG,SYMBOL,annot,,,
ENSMUSG00000031488,0.618531758768377,-0.302647280579958,-0.394198009804538,1.04870295317606,-0.0268929871452932,0.268501547315527,0.822869915097957,1.81258558567618,0.79521156947628,0.0758699027711233,0.711683560320386,0.107869696037648,0.0650372619525412,0.542150952938467,0.475943465441166,0.0115366851814386,0.936682352433719,0.327347869024341,0.0232786159635635,2.27987690503245E-07,0.0247284517139356,0.619408346876086,0.046478303692194,0.458045475235487,174.308039931263,468.939035679433,90.6707608012097,656.588897012466,360.119197568978,Rab11fip1,RAB11 family interacting protein 1 (class I), Rab11 family-interacting protein 1, A Rab11 effector protein involved in the endosomal recycling process. Also involved in controlling membrane trafficking along the phagocytic pathway and phagocytosis (By similarity),
ENSMUSG00000031489,-3.36443893927801,-1.98805910335099,-2.07971465469236,1.04683049132937,0.0163955443733164,0.0670331309446454,-0.0347173651972038,-2.17869812436937,-0.15383580773346,0.169219785086105,0.388973077188653,0.172397561702875,1.98066772685948E-26,8.84356988641992E-11,1.21867179295138E-10,0.0569952371304048,1,0.830880194867624,0.95926467533246,0.000882317530961284,0.823609248699872,0.489732300020858,0.328873961977371,0.367997250450896,1474.21574751087,533.945473241054,43.3949012716739,10552.8412839395,213.784677560765,Adrb3,"Adrenergic receptor, beta 3; Beta-3 adrenergic receptor; Beta-adrenergic receptors mediate the catecholamine- induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis",,,
ENSMUSG00000031494,1.22367688606476,0.952639516358013,1.56058878487165,1.36683224624466,0.0737698351704209,0.685407014352661,1.19058047043931,1.87716575783138,1.42644682602778,0.32585286221482,1.05937678847714,0.0149629930274598,0.00633949954636811,0.0398008509059344,0.00257999655297311,0.0417232575825085,1,0.139355535083576,0.00783855519926983,1.25710831832382E-05,0.00100208130652035,0.341914125242319,0.104528209967326,0.922230052425792,45.9208130692794,80.4403970061653,32.7094313244108,95.0203430338013,23.4655285914539,Cd209a,C-type lectin domain family 4 member m, CD209 antigen-like protein A, Probable pathogen-recognition receptor. May mediate the endocytosis of pathogens which are subsequently degraded in lysosomal compartments. May recognize in a calcium-dependent manner high mannose N-linked oligosaccharides in a variety of pathogen antigens,
ENSMUSG00000031495,1.49231039700538,0.991417068926841,1.41530152646572,2.17060050728968,0.175846171525447,1.14388081146933,1.18070605485821,1.58290527009365,1.14352267239546,2.33782248763052,2.59807960006274,-0.000957779141232384,5.05381430787515E-05,0.0333536411388671,0.00681995718563507,0.000885426244303726,1,0.0492228747825986,0.00825378995194652,0.000206634921715179,0.00754915856543212,0.00985207491144708,0.00336517051050174,0.996483674353877,51.622894197498,102.430659421854,29.7104517170639,117.459270249762,31.4175247421866,Cd209d,C-type lectin domain family 4 member m, CD209 antigen-like protein D, Probable pathogen-recognition receptor. May mediate the endocytosis of pathogens which are subsequently degraded in lysosomal compartments. May recognize in a calcium-dependent manner high mannose N-linked oligosaccharides in a variety of pathogen antigens,
ENSMUSG00000031510,1.24738255702379,1.36042903756361,1.84156565701194,1.80404810732008,0.110169443309737,1.32720432966708,1.55072585176566,1.59430252985346,1.46590618798281,1.80413521876776,2.02382477598296,0.0310430919549681,0.00281537729645673,0.00133665634259658,7.52239711149086E-05,0.00410963844845532,1,0.0327938929144788,0.00127893529408411,0.00028324793486131,0.000928254840803201,0.0150381002973095,0.00584685499176392,0.820807942225727,105.062998733388,177.284581376629,45.0748424291857,185.19631558518,70.9241500287818,ENSMUSG00000031510,NA,,,
ENSMUSG00000031552,1.33332586878461,1.28664165551192,1.37495702831448,1.76104218523111,0.115293726941487,1.19927317509913,1.24955893298697,1.42465668164186,1.29357196873204,1.41426953369252,1.81639317000202,0.0473999746634632,2.00714063477109E-05,0.00198377889271335,0.00300089486829646,0.000778061177563606,0.674035412644564,0.0267142745919738,0.00589708127380705,0.00089166696479042,0.00254738171673897,0.0291753003689186,0.0069421699538719,0.724576811380854,388.464568561264,694.238601090472,209.790761479025,756.959556997259,281.24089004858,Adam18,Disintegrin and metalloproteinase domain-containing protein 18, Sperm surface membrane protein that may be involved in spermatogenesis and fertilization. This is a non catalytic metalloprotease-like protein,,
ENSMUSG00000031553,1.46125048846188,1.47224778880918,1.60688398358494,1.26504248763251,0.0677333080748113,1.07060463574601,1.35855232666345,1.39356561754002,1.2885709261053,0.516324938070462,1.37963515478771,-0.0177774228457597,2.03805932828008E-05,0.00159554492363234,0.00225421527068761,0.0236506780089577,0.799719622678524,0.0424038730694547,0.00393039864126341,0.00159834352357477,0.00336113021402051,0.168959804063956,0.0259726891607458,0.904746580995514,230.268786600878,414.956069682478,123.050970078123,404.888005027707,167.802340268779,Adam3,A disintegrin and metallopeptidase domain 3, Involved in fertilization by controlling sperm migration into oviduct,,
ENSMUSG00000031554,1.14664350937941,1.16625697633048,1.15240429113643,0.76435947027847,0.192537249678472,0.319881304647934,0.814831058736754,1.44968900679498,1.17780351944071,0.311623075480244,0.61947011396931,-0.0122704056613022,5.71984066329546E-05,0.0038278964014258,0.0101673842771294,0.0178364516663494,0.506524131860698,0.195349689171454,0.0265236615727562,4.18299364854013E-05,0.0011153262449722,0.162373447809966,0.052674920791572,0.942077953818264,407.703642072216,651.09024674956,349.617332659249,763.287620687224,401.917561140308,Adam5,Disintegrin and metalloproteinase domain-containing protein 5, This is a non catalytic metalloprotease-like protein. May play a role in sperm-egg fusion (By similarity),,
ENSMUSG00000031595,0.740895821529777,1.01480926585031,1.20581415492602,0.675482118626099,-0.114963980249489,0.0267608451919704,0.773685288469005,1.194061887637,0.865595427112103,0.131466550294775,0.657729625557385,0.0377626897773563,0.00480716333604599,0.000865305096065733,0.000247980842973249,0.0661530432409691,0.715356463381414,0.925413486563915,0.0156813018091047,7.32402414935223E-05,0.00501580188985461,0.404587306817516,0.0269851831266986,0.796377411069862,395.192121448687,712.883892026051,331.309594604628,968.791009599095,821.899434835959,Pdgfrl,Platelet-derived growth factor receptor-like,,,
ENSMUSG00000031596,1.0161286583156,0.908545458685727,1.05275979745011,-0.614767145367849,-0.32613228878249,-0.435940452076607,0.167086928938419,1.20638791227389,-0.0371523604050898,-0.00697712252505312,0.376636846675679,0.00726253411613917,9.20816614109137E-05,0.00560027637952359,0.00345858691506474,0.0554491179421137,0.205279126896227,0.0954944158980604,0.691681937188961,0.00163023030510817,0.93762280784108,0.967584430556249,0.16117547296495,0.968760309238429,310.231072586739,609.111567292508,461.496342788629,1230.88795253082,2027.54493753063,Slc7a2,"Cationic amino acid transporter 2; Isoform 1 functions as low-affinity, high capacity permease involved in the transport of the cationic amino acids (arginine, lysine and ornithine). Isoform 2 also functions as permease that mediates the transport of the cationic amino acids (arginine, lysine and ornithine), but it has much higher affinity for arginine than isoform 1. May play a role in classical or alternative activation of macrophages via its role in arginine transport; Belongs to the amino acid-polyamine-organocation (APC) superfamily. Cationic amino acid transporter (CAT) (TC 2.A.3 [...]",,,
ENSMUSG00000031620,1.17811689116806,1.18071882278936,1.15659130151936,1.86512661993984,0.125525266770867,1.08639978455695,1.03507006541684,1.47562052663676,1.4740712479936,0.883762275435602,1.37798067776909,0.0045564662319962,2.26608656956748E-05,0.00248737859482007,0.00751164301528793,0.000392128396042824,0.643887004118448,0.0341862249055312,0.0107821508885714,0.000128026480967,0.000235001354862501,0.0471152356298984,0.00742061841403219,0.982313991401338,2363.75151677161,4074.50189247631,1330.51873270273,4612.00670214948,1516.51956401594,Iqcm,"MCG141281, isoform CRA_a; RIKEN cDNA 1700007B14 gene",,,
ENSMUSG00000031635,1.39435239711106,1.13097927835692,1.09709937695134,1.87290458795216,0.196663534855979,1.18342076612247,0.731884580766936,1.10699943763934,1.11369721335967,0.93788385869501,1.43362791654138,0.349291130637669,1.36132295499809E-05,0.00298479296577822,0.00910114863270711,0.000367008416065617,0.429747325956656,0.0274332869291868,0.0813738323410644,0.00794175044349839,0.0071620419333323,0.0497406887525347,0.0091027231715418,0.162944033667874,274.485386236508,498.930755819839,187.43594047043,566.540471422296,185.052910269705,Anxa10,Annexin A10, Belongs to the annexin family,,
ENSMUSG00000031636,-1.10678211632163,-3.04801513087073,-3.50119206424301,1.910385844716,0.138542361725586,1.42882795499064,-0.0884037557206157,0.516905391174737,-0.0826532637150415,0.142325675212506,0.23723251375635,0.0450168021253369,0.00451190976174557,2.86627569557317E-12,2.74262898490698E-13,0.00106165209478382,0.563623645408547,0.0221059259526101,0.8556184589065,0.262865879677789,0.871493383228487,0.397148472973496,0.275895003179597,0.752587420621919,778.743150427689,2199.65212847007,69.8408357116625,476.255316910941,360.596087998558,Pdlim3,PDZ and LIM domain protein 3, May play a role in the organization of actin filament arrays within muscle cells,,
ENSMUSG00000031651,1.02658837623686,1.25820605924178,1.02477408609154,1.54430431898653,0.00695723814992029,0.459586359212761,1.58977732069841,2.1999062965985,1.45267073871505,0.355573959860271,0.924173720239446,-0.0144229441854823,0.0107840912313878,0.00266244845338339,0.0271556951625032,0.0211266829920509,1,0.249083694035513,0.00108403723500801,8.53427961840535E-07,0.00110948652200584,0.304736486359116,0.121299965633049,0.924256611355239,74.7468166220935,124.881137924878,35.3849976913159,147.030547136222,35.0725237366612,Triml1,Probable E3 ubiquitin-protein ligase TRIML1, Probable E3 ubiquitin-protein ligase which plays an important role in blastocyst development. Involved in progression of blastocyst stage and subsequent embryo development,,
ENSMUSG00000031665,1.01417523010132,0.843017120874981,1.04349821737917,1.00758150093852,-0.0580437366599257,0.200752994413891,1.87172668052217,2.06077219778635,1.33669490635737,0.313845176198153,0.948664237326458,0.244983202376355,0.00565183029223382,0.0899542853639879,0.0643942036664465,0.102890353915807,1,0.534466628714916,9.91311481626377E-05,1.34987058736628E-06,0.00170766707799578,1,1,1,100.535389917734,196.227132933313,49.90385710432,194.65639481431,153.747684390394,Sall1,"Spalt like transcription factor 1; Transcriptional repressor involved in organogenesis. Essential for ureteric bud invasion in kidney development. Homozygous deletion of SALL1 results in an incomplete ureteric bud outgrowth, a failure of tubule formation in the mesenchyme and an apoptosis of the mesenchyme",,,
ENSMUSG00000031722,-0.866673473479194,2.79430925512197,0.381656162347271,0.434042974555386,-0.0518357233400561,0.0374556909134088,1.25827285032896,1.4040673955394,0.189458723950172,0.292589032769596,0.368073604572872,0.030062735866385,0.0384839658760417,3.35890006523295E-09,0.495157925658863,0.518550054226181,1,0.915724613618687,0.0118199477291064,0.00432326750263603,0.72956550658691,0.311830178868581,0.30586337514358,0.824579746604128,106.187111079896,243.904147922569,21.0904971021419,1869.11604212998,94.2644459812884,Hp,"Haptoglobin; As a result of hemolysis, hemoglobin is found to accumulate in the kidney and is secreted in the urine. Haptoglobin captures, and combines with free plasma hemoglobin to allow hepatic recycling of heme iron and to prevent kidney damage. Haptoglobin also acts as an antioxidant, has antibacterial activity and plays a role in modulating many aspects of the acute phase response. Hemoglobin/haptoglobin complexes are rapidely cleared by the macrophage CD163 scavenger receptor expressed on the surface of liver Kupfer cells through an endocytic lysosomal degradation pathway (By si [...]",,,
ENSMUSG00000031725,-1.63630646878271,-0.615756482093726,-0.892797951420927,1.70286360395688,0.0671872800035432,0.828435366117864,-0.00271766984467947,-1.92222578222987,-0.556461515962026,0.91316285235957,1.25848846729418,0.0763563469834807,4.75228664580958E-10,0.0503458821198056,0.00909520834171318,0.0113179369641212,1,0.100067611228886,0.995783112673879,1.24119305325117E-05,0.215513590217857,0.109955074355656,0.0648325090426008,0.600627479551651,465.610335434878,438.21648828419,62.9087950629176,3750.41978805545,135.319247654481,Ces1f,"Carboxylesterase 1F; Hydrolyzes p-nitrophenyl butyrate (PNPB), triacylglycerol and monoacylglycerol. Shows higher activity against PNPB, a short-chain fatty acid ester, than against triolein, a long-chain fatty acid ester. Shows no detectable activity against diacylglycerol, cholesterol ester or phospholipids. May play a role in adipocyte lipolysis; Belongs to the type-B carboxylesterase/lipase family",,,
ENSMUSG00000031734,-0.215440797128808,1.37077561779601,1.65781530198462,2.6485455205136,0.359175416584469,0.448571349530195,1.46741687826121,2.1757505561201,1.46071621336273,-0.0895001270224033,0.0372212539299424,-0.0171198208725066,0.72645129991039,0.0161692538442063,0.0119864604681751,6.09319898975293E-05,1,0.250937917253777,0.0134333655526231,0.000470240046237504,0.0111525115959521,0.664258524480207,0.902388402587653,0.906421697210609,12.5648123714244,21.1688981594075,21.9433848897204,32.7372503422297,30.9028519573188,Irx3,"Iroquois-class homeodomain protein IRX-3; Transcription factor. Involved in SHH-dependent neural patterning. Together with NKX2-2 and NKX6-1 acts to restrict the generation of motor neurons to the appropriate region of the neural tube. Belongs to the class I proteins of neuronal progenitor factors, which are repressed by SHH signals. Involved in the transcriptional repression of MNX1 in non-motor neuron cells",,,
ENSMUSG00000031737,1.01083154537741,1.65645508721126,1.85217613675795,1.51465783130509,0.0573247779391223,0.577893601012585,1.54611813092011,1.44195415008324,1.41665659993199,0.116980383421911,0.704884718661086,-0.00368282962181378,0.00508605335692076,5.10416063067586E-05,3.66989653960641E-05,0.0139742856290131,1,0.166210805267627,0.00136194396277474,0.00108126976307706,0.00136041436532688,0.5250637352447,0.11086095186865,0.987197297125878,129.217241861173,215.456425619629,49.3945362277072,217.054623260813,119.701655706444,Irx5,Iroquois-class homeodomain protein IRX-5, Establishes the cardiac repolarization gradient by its repressive actions on the KCND2 potassium-channel gene. Required for retinal cone bipolar cell differentiation. May regulate contrast adaptation in the retina and control specific aspects of visual function in circuits of the mammalian retina. Involved in craniofacial and gonadal development (By similarity). Modulates the migration of progenitor cell populations in branchial arches and gonads by repressing CXCL12,,
ENSMUSG00000031738,1.0297276085453,1.28924058334924,1.77181259272995,2.04229240127451,0.244804003514147,0.884733383571933,1.43081895454357,1.81992553309322,1.24181606002974,2.56083443630438,3.32040929042197,0.0367756280331772,0.0178923990782311,0.004736411418251,0.000529952273098303,0.000712611270619821,1,0.0751744145340058,0.0104039754608463,0.00124510902293242,0.0208916730672921,0.000748725999948593,1.26910773725374E-05,0.787592499010903,49.3946472826093,110.198951596205,31.3704090911752,102.696895277833,39.149361254672,Irx6,Iroquois-class homeodomain protein IRX-6, Iroquois related homeobox 6 (Drosophila),,
